Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;;;;;;;;;;;;;;;;
Telecom;USA;News Corp;Broadcating&Cable;USA;Short Goodwill;-100,000;3063;2782;2725;2588;3966;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Twenty-First Century Fox;Broadcating&Cable;USA;Complete Goodwill;0,973;12513;18052;17255;13174;14697;13749;14382;18620;13819;12548;10944;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Time Warner;Broadcating&Cable;USA;Complete Goodwill;0,155;27565;27401;30446;30029;29994;29639;30267;41749;40749;40139;39667;39459;36986;128338;128927;15458;454;;;;;;;;;;;;;;;;
Telecom;USA;Time Warner Cable;Broadcating&Cable;USA;Complete Goodwill;0,969;3137;3196;2889;2247;2091;2111;2101;2117;2059;1906;1921;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;DirecTV;Broadcating&Cable;USA;Complete Goodwill;0,747;3929;3970;4063;4097;4148;4164;3753;3669;3515;3045;3044;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;CBS;Broadcating&Cable;USA;Complete Goodwill;0,787;6698;6588;8567;8571;8524;8668;8648;18452;18822;18904;38520;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Viacom;Broadcating&Cable;USA;Complete Goodwill;0,937;11535;11079;11045;11064;11035;11401;11470;11375;11137;10361;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;DISH Network;Broadcating&Cable;USA;Short Goodwill;-100,000;120;126;126;0;0;0;0;257;3;0;3;3;3;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Liberty Global;Broadcating&Cable;USA;Complete Goodwill;0,979;29002;23749;13878;13289;11735;13354;13145;12627;9943;9020;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;British Sky Broadcasting;Broadcating&Cable;UK;Complete Goodwill;0,965;6477;1681;1584;1534;1459;1334;1580;1706;1366;1134;764;682;805;946;1195;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Liberty Media;Broadcating&Cable;USA;Short Goodwill;-100,000;14345;14365;200;332;0;6225;6550;7855;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Discovery Communications;Broadcating&Cable;USA;Short Goodwill;-100,000;8236;7341;6399;6291;6434;6433;6891;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;RTL Group;Broadcating&Cable;Luxembourg;Complete Goodwill;-0,443;3490;3738;3544;3449;3602;3812;3969;4570;4149;3746;3903;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;Can Aus;Naspers;Broadcating&Cable;S Africa;Complete Goodwill;0,871;1986;2478;3711;2181;2383;2272;1826;2131;144;117;135;319;301;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;Latin;Grupo Televisa;Broadcating&Cable;Mexico;Complete Goodwill;-0,162;261;201;196;211;200;232;564;368;200;0;873;794;921;385;360;486;0;;;;;;;;;;;;;;;;
Telecom;Can Aus;Shaw Communications;Broadcating&Cable;Canada;Complete Goodwill;0,854;601;656;715;720;164;77;83;82;78;73;68;63;93;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;SES;Broadcating&Cable;Luxembourg;Complete Goodwill;0,639;2381;2372;2384;2378;2367;2406;2427;2396;2566;2323;2216;2242;2573;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Charter Communications;Broadcating&Cable;USA;Complete Goodwill;0,519;1168;1177;953;954;951;951;68;67;61;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;ITV;Broadcating&Cable;UK;Complete Goodwill;0,627;1515;1341;1200;1163;1099;1113;1389;6883;6310;6235;6032;2053;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Scripps Networks Interactive;Broadcating&Cable;USA;Complete Goodwill;0,716;573;575;552;510;510;670;424;665;964;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;ProSiebenSat1 Media;Broadcating&Cable;Germany;Complete Goodwill;0,971;0;1368;1244;2342;3133;3288;3128;3868;355;323;56;52;62;29;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Cablevision Systems Corporation;Broadcating&Cable;USA;Complete Goodwill;0,548;265;265;265;443;442;358;1100;0;1032;993;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;EU;Eutelsat Communications;Broadcating&Cable;France;Complete Goodwill;0,974;1417;1524;1132;1047;1074;1157;1129;1175;1001;912;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Clear Channel Outdoor Holdings;Broadcating&Cable;USA;Complete Goodwill;0,723;817;850;862;857;862;862;1180;1163;1093;749;787;701;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;iHeartMedia;Broadcating&Cable;USA;Complete Goodwill;0,805;4187;4202;4216;4187;4119;4125;7091;7210;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Telecom;USA;Sirius Xm Radio;Broadcating&Cable;USA;Short Goodwill;-100,000;2205;2205;1815;1835;1835;1835;1835;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Apple;Computer Hardware;USA;Complete Goodwill;0,964;4616;1577;1135;896;741;206;207;38;38;69;80;85;85;66;30;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Hewlett-Packard;Computer Hardware;USA;Complete Goodwill;0,921;31139;31124;31069;44551;38483;33109;32335;21773;16853;16441;15828;14894;15089;667;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Dell;Computer Hardware;USA;Short Goodwill;-100,000;0;0;9304;5838;4365;4074;1737;1648;0;0;0;0;0;0;0;304;15;;;;;;;;;;;;;;;;
Electronics;Japan;Fujitsu;Computer Hardware;Japan;Complete Goodwill;0,784;0;0;371;847;912;1003;450;581;713;774;754;570;782;959;1219;1638;0;;;;;;;;;;;;;;;;
Electronics;Asia;Quanta Computer;Computer Hardware;Taiwan;Short Goodwill;-100,000;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Compal Electronics;Computer Hardware;Taiwan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;;;;;;;;;;;;;;;;
Electronics;China;Lenovo;Computer Hardware;China;Complete Goodwill;0,957;4924;2390;2404;2281;1546;1474;1297;1297;1304;1316;2;14;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Asustek;Computer Hardware;Taiwan;Short Goodwill;-100,000;31;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Innolux;Computer Hardware;Taiwan;Short Goodwill;-100,000;466;570;578;582;544;0;0;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Wistron;Computer Hardware;Taiwan;Short Goodwill;-100,000;16;20;19;19;18;17;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Añer;Computer Hardware;Taiwan;Short Goodwill;-100,000;595;703;6;6;5;5;5;5;5;6;10;14;18;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Inventec;Computer Hardware;Taiwan;Short Goodwill;-100,000;22;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;NCR;Computer Hardware;USA;Complete Goodwill;0,897;2760;1534;1003;913;115;100;84;64;150;129;124;105;102;450;532;118;0;;;;;;;;;;;;;;;;
Electronics;USA;IBM;Computer Services;USA;Complete Goodwill;0,908;30556;31184;29247;26213;25136;20190;18226;14285;12854;9441;8437;6921;4115;1278;848;1045;0;;;;;;;;;;;;;;;;
Electronics;USA;Google;Computer Services;USA;Complete Goodwill;0,965;15599;11492;10537;7346;6256;4903;4840;2299;1545;195;123;87;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Accenture;Computer Services;Ireland;Complete Goodwill;0,829;2914;2511;1608;1467;1119;1182;1174;940;696;460;291;238;175;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Capgemini;Computer Services;France;Complete Goodwill;0,940;4602;4973;4897;4882;4258;3940;3811;3763;2440;2198;2406;1391;864;770;656;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Computer Sciences;Computer Services;USA;Complete Goodwill;0,466;1671;1667;1516;1752;4038;3866;3784;3975;2500;2306;2343;2605;2507;1641;1654;903;727;;;;;;;;;;;;;;;;
Electronics;EU;ATOS;Computer Services;France;Complete Goodwill;0,878;3196;2646;2569;2484;2141;2160;2113;2727;2700;2639;3042;935;1072;356;287;232;0;;;;;;;;;;;;;;;;
Electronics;India;Tata Consultancy Services;Computer Services;India;Complete Goodwill;0,338;342;385;671;761;708;665;752;307;236;167;106;2;8;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;India;Wipro;Computer Services;India;Complete Goodwill;0,962;1074;1027;1026;1459;1201;1104;1303;1025;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Cognizant Technology;Computer Services;USA;Complete Goodwill;0,990;2414;444;309;289;224;192;154;149;27;18;10;4;1;1;1;2;0;;;;;;;;;;;;;;;;
Electronics;China;Tencent Holdings;Computer Services;China;Short Goodwill;-100,000;1026;422;464;405;45;9;9;8;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;India;Infosys;Computer Services;India;Complete Goodwill;0,635;488;349;420;234;201;170;159;167;130;9;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Can Aus;CGI Group;Computer Services;Canada;Complete Goodwill;0,979;5697;6006;5823;2565;2452;1468;1585;1545;1533;1464;1404;989;722;720;267;241;0;;;;;;;;;;;;;;;;
Electronics;USA;Facebook;Computer Services;USA;Short Goodwill;-100,000;17981;839;587;162;96;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Yahoo;Computer Services;USA;Complete Goodwill;0,485;5164;4680;3827;3901;3682;3640;3441;4002;2969;2896;2551;1806;415;193;75;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Iliad;Computer Services;France;Complete Goodwill;0,961;261;297;284;278;285;307;230;46;46;74;6;5;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;China;Baidu;Computer Services;China;Short Goodwill;-100,000;2813;2787;615;374;9;9;7;7;6;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Teradata;Computer Services;USA;Complete Goodwill;0,972;948;946;932;742;136;109;110;90;90;81;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;AOL;Computer Services;USA;Complete Goodwill;0,860;1524;1362;1084;1064;811;2172;2162;3527;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;S Korea;Naver;Computer Services;S Korea;Short Goodwill;-100,000;38;49;0;0;2;0;0;0;0;0;0;1;1;2;2;0;0;;;;;;;;;;;;;;;;
Electronics;China;Netease;Computer Services;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;LinkedIn;Computer Services;USA;Short Goodwill;-100,000;357;151;115;12;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Russia;Yandex;Computer Services;Russia;Short Goodwill;-100,000;158;89;26;25;22;16;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Russia;Mail.ru Group;Computer Services;Russia;Short Goodwill;-100,000;2234;1009;1123;1086;1085;385;415;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Akamai Technologies;Computer Services;USA;Complete Goodwill;0,117;1051;757;731;453;453;441;441;362;240;99;5;5;5;4;2140;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Equinix;Computer Services;USA;Complete Goodwill;0,962;1002;1042;1043;866;774;381;343;443;17;22;22;21;21;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Ansys;Computer Services;USA;Complete Goodwill;0,752;1312;1256;1251;1225;1035;1039;1048;454;453;43;36;35;19;17;9;0;0;;;;;;;;;;;;;;;;
Electronics;S Korea;Samsung SDS;Computer Services;S Korea;Short Goodwill;-100,000;499;518;445;478;385;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;SYNNEX;Computer Services;USA;Complete Goodwill;0,882;314;189;189;185;140;108;88;96;30;43;49;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;CDW;Computer Services;USA;Short Goodwill;-100,000;2218;2220;2209;2208;2209;2207;2442;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;EMC;Computer Storage Devices;USA;Complete Goodwill;0,941;16134;14424;13840;12155;11773;9210;7047;6532;6017;3884;3284;2712;205;188;176;67;0;;;;;;;;;;;;;;;;
Electronics;EU;Seagate Technology;Computer Storage Devices;Ireland;Complete Goodwill;0,126;1063;742;630;600;0;54;102;3434;3036;3007;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;China;TPV Technology;Computer Storage Devices;China;Complete Goodwill;0,861;394;394;393;389;389;389;389;359;359;359;5;5;6;6;7;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Western Digital;Computer Storage Devices;USA;Complete Goodwill;0,985;2766;2559;1954;1975;151;146;139;116;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;SanDisk;Computer Storage Devices;USA;Short Goodwill;-100,000;831;318;202;155;0;0;0;841;910;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;NetApp;Computer Storage Devices;USA;Complete Goodwill;0,912;1027;988;988;905;760;681;681;680;601;488;292;292;48;49;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Microsoft;Software & Programming;USA;Complete Goodwill;0,856;16939;20127;14655;13452;12581;12394;12503;12108;4760;3866;3309;3115;3128;1426;1511;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Oracle;Software & Programming;USA;Complete Goodwill;0,944;34087;29652;27343;25119;21553;20425;18842;17991;13479;9809;7003;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;SAP;Software & Programming;Germany;Complete Goodwill;0,968;25473;18906;17559;11286;11214;7155;6955;2082;1303;761;620;435;345;300;66;76;0;;;;;;;;;;;;;;;;
Electronics;USA;Symantec;Software & Programming;USA;Complete Goodwill;0,630;5847;5858;5841;5826;5494;4605;4561;11207;10340;10331;1365;1081;833;522;714;83;75;;;;;;;;;;;;;;;;
Electronics;USA;Adobe Systems;Software & Programming;USA;Complete Goodwill;0,943;4722;4772;4133;3849;3642;3495;2135;2148;2149;119;110;96;100;36;54;26;0;;;;;;;;;;;;;;;;
Electronics;USA;CA;Software & Programming;USA;Complete Goodwill;-0,401;5806;5922;5871;5856;5686;5605;5364;5351;5345;5308;4544;4366;4400;4483;5400;6032;1623;;;;;;;;;;;;;;;;
Electronics;USA;VMWare;Software & Programming;USA;Complete Goodwill;0,972;3964;3027;2848;1759;1569;1116;771;639;560;526;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Fiserv;Software & Programming;USA;Complete Goodwill;0,716;5209;5216;4719;4720;4377;4371;4387;4808;1982;2250;1859;1865;1330;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Intuit;Software & Programming;USA;Complete Goodwill;0,984;1323;1246;1286;1886;1914;1754;1698;1517;463;509;670;591;429;327;359;383;0;;;;;;;;;;;;;;;;
Electronics;India;HCL Technologies;Software & Programming;India;Short Goodwill;-100,000;756;760;831;943;783;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Amadeus IT Holdings;Software & Programming;Spain;Complete Goodwill;0,928;2893;2856;2732;2683;2754;3207;3131;3240;0;0;649;545;474;367;431;0;0;;;;;;;;;;;;;;;;
Electronics;Can Aus;Check Point Software;Software & Programming;Israel;Complete Goodwill;0,915;728;728;728;728;717;708;665;665;182;174;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Dassault Systemes;Software & Programming;France;Complete Goodwill;0,942;1863;1206;1043;840;820;618;617;610;533;368;125;31;44;50;60;37;0;;;;;;;;;;;;;;;;
Electronics;USA;Salesforce.com;Software & Programming;USA;Short Goodwill;-100,000;3783;3501;1529;785;396;49;45;9;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;VeriSign;Software & Programming;USA;Complete Goodwill;-0,324;53;53;53;54;53;290;283;1082;1442;1069;725;401;667;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Citrix Systems;Software & Programming;USA;Complete Goodwill;0,513;1797;1769;1518;1239;921;900;905;889;0;592;361;152;152;152;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Amdocs;Software & Programming;USA;Complete Goodwill;0,479;1925;1818;1742;1740;1637;1539;1526;1489;1462;970;807;797;0;698;925;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Red Hat;Software & Programming;USA;Complete Goodwill;0,345;927;687;691;592;464;439;438;340;329;76;74;66;40;35;147;58;0;;;;;;;;;;;;;;;;
Electronics;USA;Autodesk;Software & Programming;USA;Complete Goodwill;0,928;1456;1010;872;682;554;543;543;443;355;318;167;160;156;40;54;75;0;;;;;;;;;;;;;;;;
Electronics;S Korea;Samsung Electronics;Semiconductors;S Korea;Short Goodwill;-100,000;675;532;144;259;407;0;0;1;1;2;3;4;5;7;6;1;2;;;;;;;;;;;;;;;;
Electronics;USA;Intel;Semiconductors;USA;Complete Goodwill;0,962;10861;10513;9710;9254;4531;4421;3932;3916;3861;3873;3719;3705;4330;4330;5941;4934;52;;;;;;;;;;;;;;;;
Electronics;Asia;Taiwan Semiconductor;Semiconductors;Taiwan;Complete Goodwill;0,867;160;188;53;53;50;47;50;48;48;49;57;66;76;88;106;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Texas Instruments;Semiconductors;USA;Complete Goodwill;0,949;4362;4362;4362;4452;924;926;840;838;792;713;701;693;638;523;961;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Applied Materials;Semiconductors;USA;Complete Goodwill;0,849;3304;3294;3518;1335;1336;1171;1175;1006;573;339;257;224;202;111;100;162;0;;;;;;;;;;;;;;;;
Electronics;Japan;Renesas Electronics;Semiconductors;Japan;No Goodwill;-100,000;0;0;0;28;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;S Korea;SK Hynix;Semiconductors;S Korea;Complete Goodwill;0,364;643;600;562;349;334;303;388;501;530;532;511;683;1233;1439;1772;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Micron Technology;Semiconductors;USA;No Goodwill;-100,000;0;0;0;0;0;0;58;515;502;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;ASML Holding;Semiconductors;Netherlands;Complete Goodwill;0,755;2867;2884;197;189;188;200;184;187;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Broadcom;Semiconductors;USA;Complete Goodwill;0,871;3710;3793;3726;1787;1677;1330;1279;1377;1185;1150;1062;828;1229;2242;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Mediatek;Semiconductors;Taiwan;Complete Goodwill;0,880;1475;465;472;457;218;207;220;23;0;7;6;1;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Advanced Semiconductor;Semiconductors;Taiwan;Complete Goodwill;0,860;285;345;349;353;330;285;300;97;87;88;100;134;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Analog Devices;Semiconductors;USA;Complete Goodwill;0,302;1642;284;284;275;256;251;235;279;256;163;163;163;163;220;181;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Infineon Technologies;Semiconductors;Germany;Complete Goodwill;0,273;30;29;28;27;28;259;315;171;0;152;0;272;371;260;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Avago Technologies;Semiconductors;Singapore;Complete Goodwill;0,953;1208;309;147;136;134;122;118;85;76;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Xilinx;Semiconductors;USA;Complete Goodwill;0,622;159;159;159;150;134;118;118;118;118;125;119;112;101;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;NXP Semiconductors;Semiconductors;Netherlands;Short Goodwill;-100,000;2580;3256;3012;2890;3058;3427;3720;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Altera;Semiconductors;USA;Short Goodwill;-100,000;74;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Linear Technology;Semiconductors;USA;No Goodwill;-100,000;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;STMicroelectronics;Semiconductors;Switzerland;Complete Goodwill;0,655;83;101;150;1195;1010;911;804;440;178;177;212;199;102;51;69;45;0;;;;;;;;;;;;;;;;
Electronics;USA;NVIDIA;Semiconductors;USA;Complete Goodwill;0,651;618;643;641;641;370;370;370;354;301;145;108;109;54;50;24;0;0;;;;;;;;;;;;;;;;
Electronics;EU;ARM Holdings;Semiconductors;UK;Complete Goodwill;0,411;883;867;823;870;822;809;1053;843;788;864;768;3;2;3;5;2;0;;;;;;;;;;;;;;;;
Electronics;EU;ASM International ;Semiconductors;Netherlands;Complete Goodwill;0,836;15;14;55;68;68;68;67;72;72;89;121;58;57;56;63;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Maxim Integrated Products;Semiconductors;USA;Short Goodwill;-100,000;512;597;422;423;265;226;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Tokyo Electron;Semiconductors;Japan;Short Goodwill;-100,000;76;90;481;0;0;0;0;0;55;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Microchip Technology;Semiconductors;USA;Complete Goodwill;0,865;571;276;271;94;76;40;36;32;32;32;32;32;32;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Inotera Memories;Semiconductors;Taiwan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Lam Research;Semiconductors;USA;Complete Goodwill;0,911;1388;1466;1452;1446;169;169;169;281;60;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Skyworks Solutions;Semiconductors;USA;Complete Goodwill;0,190;851;801;801;663;486;483;484;481;493;493;504;506;905;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;Nanya Technology;Semiconductors;Taiwan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Freescale Semiconductor;Semiconductors;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;5350;5313;253;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Rohm;Semiconductors;Japan;No Goodwill;-100,000;0;1;1;70;232;293;188;0;0;0;0;6;5;3;3;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Cisco;Communications Equipment;USA;Complete Goodwill;0,977;24239;21919;16998;16818;16674;12925;12392;12121;9227;5295;4198;4043;3565;4659;4087;460;0;;;;;;;;;;;;;;;;
Electronics;USA;Qualcomm;Communications Equipment;USA;Complete Goodwill;0,697;4488;3976;3917;3432;1488;1492;1517;1325;1230;571;356;346;345;585;822;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Ericsson;Communications Equipment;Sweden;Complete Goodwill;0,290;0;0;5226;4052;4185;3799;3250;3467;1010;999;772;781;1065;1242;1149;1038;740;;;;;;;;;;;;;;;;
Electronics;EU;Nokia;Communications Equipment;Finland;Complete Goodwill;0,926;3117;4550;6450;6268;7612;7408;8747;2021;702;109;122;234;496;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;EU;Alcatel-Lucent;Communications Equipment;France;Complete Goodwill;0,596;3869;4358;5053;5686;5813;5971;5893;10700;14374;4582;5119;4833;4789;4611;6521;0;0;;;;;;;;;;;;;;;;
Electronics;Can Aus;Research In Motion;Communications Equipment;Canada;Complete Goodwill;-0,042;65;0;0;307;493;132;129;107;97;24;22;21;19;9;0;0;0;;;;;;;;;;;;;;;;
Electronics;Asia;HTC;Communications Equipment;Taiwan;No Goodwill;-100,000;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;China;ZTE;Communications Equipment;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Motorola Solutions;Communications Equipment;USA;Complete Goodwill;-0,296;383;361;1510;1428;1429;2714;2837;4499;1706;1349;1283;1416;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Corning;Communications Equipment;USA;Complete Goodwill;0,317;1150;1002;974;664;537;509;277;277;277;277;282;1735;1715;1937;6779;464;0;;;;;;;;;;;;;;;;
Electronics;Asia;Axiata Group;Communications Equipment;Malaysia;Complete Goodwill;0,986;2679;2324;2415;2390;2273;2388;2452;2116;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Juniper Networks;Communications Equipment;USA;Complete Goodwill;-0,186;2982;4058;4058;3928;3928;3659;3659;3659;3625;4880;4428;983;988;222;136;0;0;;;;;;;;;;;;;;;;
Electronics;USA;Harris;Communications Equipment;USA;Complete Goodwill;0,987;6348;1711;1692;1695;2381;1576;1507;1263;1525;951;570;223;228;215;215;0;0;;;;;;;;;;;;;;;;
Electronics;China;Beijing Xinwei Telecom Technology Group;Communications Equipment;China;Short Goodwill;-100,000;50;0;1;3;4;4;4;3;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Panasonic;Consumer Electronics;Japan;Complete Goodwill;0,809;0;0;6416;9503;10535;9853;3973;3651;3261;3752;4271;3613;3279;788;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Fujifilm Holdings;Consumer Electronics;Japan;Complete Goodwill;0,646;0;0;5165;4938;3924;3478;3182;2775;2217;2121;2106;1851;1707;1574;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Sony;Consumer Electronics;Japan;Complete Goodwill;0,981;0;0;8059;7237;5343;4685;4294;2585;2619;2716;2625;2397;2317;2610;2831;2583;0;;;;;;;;;;;;;;;;
Electronics;Japan;Nintendo;Consumer Electronics;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;S Korea;LG Electronics;Consumer Electronics;S Korea;Complete Goodwill;-0,061;133;138;79;80;28;23;31;56;77;114;159;215;237;260;332;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Sharp;Consumer Electronics;Japan;Short Goodwill;-100,000;0;0;264;290;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Nikon;Consumer Electronics;Japan;Short Goodwill;-100,000;0;0;56;65;151;159;2;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Electronics;Japan;Olympus;Consumer Electronics;Japan;Short Goodwill;-100,000;0;0;1332;1562;1999;1547;1647;1934;677;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
