Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Transport;Russia;Transaero;Airlines;Russia;TRAER;RUB;138;141;111;76;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Eastern Airlines;Airlines;China;600115 CH Equity;CNY;316;256;269;226;222;257;337;268;229;134;105;103;102;113;119;141;131;126;117;104;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;Cathay Pacific Airways;Airlines;China;293 HK Equity;CNY;180;179;200;141;147;192;261;286;228;196;197;218;292;322;330;335;314;314;315;322;310;460;536;426;397;0;0;0;0;0;0;0;0;0;0
Transport;Latin;Latam Airlines;Airlines;Chile;LFL US Equity;USD;-430;459;230;110;123;118;83;76;61;39;37;34;43;37;34;26;17;11;9;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Asia;Singapore Airlines;Airlines;Singapore;SINGF US Equity;SGD;34;27;32;57;56;47;63;69;81;58;47;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Ryanair Holdings;Airlines;Ireland;RYAAY US Equity;EUR;90;114;131;142;125;0;0;142;109;90;78;60;32;17;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;EasyJet;Airlines;UK;EJTTF US Equity;GBP;17;23;40;40;37;47;63;71;44;20;5;3;8;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Alaska Air Group;Airlines;USA;ALK US Equity;USD;28;35;46;75;102;93;79;60;53;54;50;46;44;37;21;6;15;28;37;51;47;37;37;32;11;16;19;24;0;0;0;0;0;0;0
Transport;China;Hainan Airlines;Airlines;China;600221 CH Equity;CNY;625;529;505;434;300;213;195;171;147;113;93;87;63;62;29;22;16;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Amcor;Containers & Packaging;Australia;AMCRF US Equity;AUD;153;169;182;207;212;142;123;157;138;145;100;68;50;37;49;59;50;63;74;78;66;35;44;77;101;104;0;0;0;0;0;0;0;0;0
Transport;USA;Rock-Tenn;Containers & Packaging;USA;RKT US Equity;USD;95;107;120;89;76;97;89;50;56;37;24;27;26;35;36;31;35;27;11;8;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Ball;Containers & Packaging;USA;BLL US Equity;USD;160;184;180;177;149;117;138;149;134;116;104;126;76;88;95;108;79;54;33;26;41;46;37;35;22;20;11;5;0;0;0;0;0;0;0
Transport;USA;Crown Holdings;Containers & Packaging;USA;CCK US Equity;USD;253;236;226;232;203;247;302;318;286;361;361;379;342;455;393;367;408;340;306;149;99;90;77;77;60;12;10;9;0;0;0;0;0;0;0
Transport;USA;Sealed Air;Containers & Packaging;USA;SEE US Equity;USD;288;361;385;217;162;155;128;141;148;150;154;136;65;76;65;58;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Rexam;Containers & Packaging;UK;REXMY US Equity;USD;73;94;85;119;140;152;151;123;125;117;78;87;98;132;117;72;46;50;48;84;68;73;83;54;56;43;34;0;0;0;0;0;0;0;0
Transport;USA;WestRock;Containers & Packaging;USA;WRK US Equity;USD;95;107;120;89;76;97;89;50;56;37;24;27;26;35;36;31;35;27;11;8;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Union Pacific;Railroads;USA;UNP US Equity;USD;561;526;535;572;602;600;511;482;477;504;527;574;632;701;723;733;714;605;501;450;336;324;360;388;380;369;318;261;0;0;0;0;0;0;0
Transport;Japan;East Japan Railway;Railroads;Japan;9020 JP Equity;JPY;686;841;1194;1268;1207;1202;1164;1070;1306;1240;1372;1388;1384;1543;1903;1938;1763;2007;2351;2976;2850;2844;2647;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Central Japan Railway;Railroads;Japan;9022 JP Equity;JPY;719;893;526;583;413;374;311;258;248;236;1658;1671;1656;1848;2254;2218;1986;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;West Japan Railway;Railroads;Japan;9021 JP Equity;JPY;217;267;382;413;385;366;335;301;321;361;394;394;393;447;586;598;550;608;704;898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Tokyu;Railroads;Japan;9005 JP Equity;JPY;98;124;174;187;183;184;170;153;160;186;192;230;264;291;361;342;258;279;338;457;468;449;410;386;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;CSX;Railroads;USA;CSX US Equity;USD;545;562;566;552;557;558;519;417;392;423;435;418;445;518;543;521;506;451;249;270;281;298;276;306;319;343;347;330;0;0;0;0;0;0;0
Transport;USA;Norfolk Southern;Railroads;USA;NSC US Equity;USD;545;525;495;455;462;467;444;441;476;494;489;497;518;553;551;1062;516;385;116;113;102;99;109;100;78;51;53;59;0;0;0;0;0;0;0
Transport;Japan;Kintetsu;Railroads;Japan;9041 JP Equity;JPY;113;147;216;237;234;244;225;191;186;197;231;235;243;208;253;243;210;231;286;369;369;330;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Canadian National Railway;Railroads;Canada;CNI US Equity;CAD;320;335;342;345;350;361;352;313;275;247;217;226;225;201;199;207;164;85;84;144;143;153;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;MTR;Railroads;China;66 HK Equity;CNY;117;130;161;157;196;218;200;186;192;162;172;184;136;108;144;161;83;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;Daqin Railway;Railroads;China;601006 CH Equity;CNY;97;126;137;170;156;82;34;4;34;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Canadian Pacific Railway;Railroads;Canada;CP US Equity;CAD;246;266;279;258;260;251;245;205;177;175;172;156;162;148;112;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
